track_id,artist,album,track,album_track_seq,track_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7aQjPecQdIuNd1sz3KCDhD,The Cardigans,First Band On The Moon (Remastered),Lovefool,7,1/1/1996,0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,193953,4
3wM6RTAnF7IQpMFd7b9ZcL,Carpenters,Now & Then (Reissue),Yesterday Once More,6,5/1/1973,0.254,0.38,4,-13.806,1,0.0337,0.672,0,0.379,0.408,168.496,233533,4
0ZUo4YjG4saFnEJhdWp9Bt,Carrie Underwood,Some Hearts,Before He Cheats,7,11/14/2005,0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,199947,4
5ykbOijJEfRhuo2Td1m0Qd,Catfish and the Bottlemen,The Ride,7,1,5/27/2016,0.531,0.711,10,-4.933,1,0.0398,0.000204,0.00291,0.108,0.279,155.068,256307,4
33LC84JgLvK2KuW43MfaNq,Céline Dion,Let's Talk About Love,"My Heart Will Go On - Love Theme from ""Titanic""",12,10/24/1997,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33E-06,0.117,0.0382,99.195,280000,1
3g0mEQx3NTanacLseoP0Gw,The Chainsmokers,World War Joy,Takeaway,6,12/6/2019,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,209880,4
3Wwy5wlxd8CpKMZGc4Mgjf,The Chantays,Pipeline,Pipeline,1,1963,0.444,0.459,9,-16.485,0,0.0388,0.752,0.885,0.13,0.735,152.111,139253,4
383Xl5QTigwj3QiA3Qc6S7,The Charlie Daniels Band,A Decade Of Hits,The Devil Went Down to Georgia,1,1973,0.523,0.626,0,-9.425,1,0.0523,0.155,0,0.0869,0.917,134.127,214867,4
1JkZg3eMQTmTn93E8Yd3UL,Cheap Trick,In Color,I Want You to Want Me,4,1977-09,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,191227,4
2goLsvvODILDzeeiT4dAoR,Cher,Believe,Believe,1,1998,0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,239027,4
1gyee1JuFFiP476LQpRMYU,Chevelle,Wonder What's Next (Expanded Edition),The Red,5,2002,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,3
0KMGxYKeUzK9wc5DZCt3HT,Chicago,Chicago X,If You Leave Me Now,4,6/14/1976,0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,235373,4
0tUELgOuOJ3KCsYMDDsNvD,Chris Cornell,Chris Cornell (Deluxe Edition),Nothing Compares 2 U - Live At SiriusXM/2015,8,11/16/2018,0.434,0.327,0,-10.72,1,0.0312,0.609,1.78E-06,0.686,0.295,119.506,303907,4
3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Traveller,Tennessee Whiskey,3,5/4/2015,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4
5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,Arthur - The Album [Original Soundtrack],Arthur's Theme (Best That You Can Do),1,1981,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,234493,4
1INWPr855fwWdAOeecbu0W,Chubby Checker,It's Pony Time/Let's Twist Again,Let's Twist Again,19,1/1/1961,0.604,0.709,8,-6.377,1,0.158,0.0987,0,0.0551,0.907,167.832,137360,4
2QfiRTz5Yc8DdShCxG1tB2,Chuck Berry,Berry Is On Top,Johnny B. Goode,6,7/1/1959,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07E-05,0.307,0.969,167.983,161560,4
3AgiRs3oxc2dFh0CPUHXJs,Cliff Richard,Together With Cliff Richard,Mistletoe and Wine,4,11/18/1991,0.498,0.432,9,-14.392,1,0.0345,0.69,0,0.136,0.364,135.002,245333,3
39shmbIHICJ2Wxnk1fPSdz,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,3,1982,0.742,0.833,2,-6.463,1,0.115,0.079,0,0.384,0.816,113.375,188987,4
75JFxkI2RXiU7L9VXzMkle,Coldplay,A Rush of Blood to the Head,The Scientist,4,8/8/2002,0.56,0.442,5,-7.224,1,0.0243,0.727,1.71E-05,0.11,0.212,146.448,309600,4
0IktbUcnAGrvD03AWnz3Q8,Jason Mraz,We Sing. We Dance. We Steal Things.,Lucky,3,5/12/2008,0.623,0.417,0,-8.699,1,0.0354,0.296,0,0.135,0.721,130.032,191360,4
6emdJW80SbDBMuHci8PJJn,Collective Soul,"Hints, Allegations & Things Left Unsaid",Shine,1,3/22/1994,0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,306040,4
6vmAgl2y9MpoZKrVUXrPe5,Conway Twitty,Hello Darlin',Hello Darlin',11,3/23/1970,0.276,0.235,0,-14.352,1,0.0315,0.94,1.01E-05,0.132,0.472,170.55,149133,3
5DiXcVovI0FcY2s0icWWUu,Counting Crows,August And Everything After,Mr. Jones,3,1/1/1993,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06E-06,0.285,0.726,141.621,272293,4
2IZZqH4K02UIYg5EohpNHF,The Cranberries,No Need To Argue,Zombie,4,10/3/1994,0.307,0.635,7,-8.957,1,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427,4
3Xls4cNOwy01dtrNXb1inG,Cream,Wheels Of Fire,White Room,1,7/1/1968,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,4
4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,Willy And The Poor Boys,Fortunate Son,6,11/2/1969,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
6qDmJKmYAluYGkRhDBcbrq,Cromagnon,Back to the Caves,Back to the Caves,1,12/31/2019,0.167,0.623,1,-8.373,1,0.0343,0.00421,0.632,0.111,0.155,63.958,888124,4
2hitsKa8SthKhRJBXUHbIv,"Crosby, Stills, Nash & Young",Deja Vu,Our House,7,3/11/1970,0.593,0.205,9,-14.601,1,0.0479,0.896,5.46E-05,0.119,0.377,140.279,179760,4
6ZxrUCaynLgKSUudACOTwj,Crossfade,Crossfade,Cold,2,4/13/2004,0.451,0.815,2,-5.55,0,0.0368,6.06E-05,0,0.27,0.618,147.974,194227,4
6fIZxVeVNdjeZjX2Q1YAaA,The Cult,Love (Expanded Edition),She Sells Sanctuary (2009 Re-master),9,1985,0.543,0.834,7,-6.812,1,0.029,5.50E-06,0.889,0.0777,0.37,139.625,262493,4
2wSAWEYUHkt92X4SBAPqZE,Culture Club,Colour By Numbers,Karma Chameleon - Remastered,1,10/1/1983,0.668,0.73,10,-7.182,1,0.0366,0.225,0,0.188,0.894,92.049,252773,4
263aNAQCeFSWipk896byo6,The Cure,Wish,Friday I'm in Love,7,4/21/1992,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400,4
1oTHteQbmJw15rPxPVXUTv,Cypress Hill,Black Sunday,Insane in the Brain,3,7/20/1993,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,4
5t5rCnsgRBtcKqTB7SbD1Q,Damn Yankees,Damn Yankees,High Enough,4,1990,0.273,0.537,2,-9.612,1,0.0306,0.0241,0,0.0922,0.232,81.814,287320,4
3O4s2m47MFhnGqmpkjoKYk,Dan Fogelberg,Love Songs,Leader of the Band,5,1979,0.628,0.159,8,-14.363,1,0.0333,0.872,0,0.111,0.505,135.003,256400,4
2R5uY1gbIKzGB1yAOH067s,Daughtry,Daughtry (Deluxe Edition),Over You,4,2006,0.425,0.922,3,-2.6,1,0.0412,0.0174,0,0.104,0.564,156.045,204661,4
2w8oMeJjXn1KTnU2fr9eFB,The Dave Clark Five,Glad All Over (2019 - Remaster),Glad All Over - 2019 - Remaster,1,7/6/1964,0.462,0.803,2,-8.357,1,0.0585,0.152,0,0.0788,0.896,137.789,163327,4
7Jh1bpe76CNTCgdgAdBw4Z,David Bowie,"""Heroes"" (2017 Remastered Version)",Heroes - 2017 Remaster,3,1977,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,371413,4
2eG7o3BfbzohiETArwsX1K,Days Of The New,Days Of The New,"Touch, Peel And Stand",2,6/3/1997,0.58,0.627,11,-8.017,1,0.0316,0.05,1.68E-06,0.297,0.825,82.151,297147,4
3kZC0ZmFWrEHdUCmUqlvgZ,Death Cab for Cutie,Plans,I Will Follow You Into The Dark,5,8/29/2005,0.517,0.206,5,-12.233,1,0.0421,0.924,0,0.118,0.489,80.401,189187,4
4dcXbB7MFoWiqBlDMZDZdv,Future Islands,The Far Field,Shadows,11,4/7/2017,0.577,0.742,4,-10.144,1,0.0308,0.000612,0.00113,0.134,0.695,139.96,245147,4
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),Layla - 40th Anniversary Version / 2010 Remastered,13,11/1/1970,0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,423840,4
0PdM2a6oIjqepoEfcJo0RO,Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,5,8/3/1987,0.267,0.953,1,-4.899,0,0.096,0.00211,0,0.283,0.568,84.989,267307,4
5SAUIWdZ04OxYfJFDchC7S,Deep Purple,Machine Head,Smoke on the Water,5,3/25/1972,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,4
1YwNlWLf8auhazSQUDQLFU,Depeche Mode,Enjoy The Silence (21490),Enjoy the Silence - Single Mix,1,1990,0.641,0.812,0,-7.945,0,0.0293,0.155,4.43E-05,0.078,0.822,112.777,257333,4
4sscDOZCkbLSlDqcCgUJnX,DEVO,Freedom Of Choice,Whip It,3,5/15/1980,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,161133,4
3MrWxJaD2AT0W9DjWF64Vm,Dexys Midnight Runners,Too Rye Ay,Come On Eileen,10,7/22/1982,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02E-06,0.259,0.782,106.61,287307,4
6CpYgr1lWHTmPHhNzMIQnW,Dick Dale,King of the Surf Guitar,Miserlou,1,10/30/2012,0.287,0.944,4,-5.998,1,0.0607,0.00338,0.939,0.521,0.574,173.259,135293,4
1Nwrzr8H7Q4x3lnCPaf7hX,Dickie Pride,British Beat Before The Beatles 1955-1962,Betty Betty (Go Steady with Me),23,10/4/2010,0.626,0.386,4,-11.006,1,0.0341,0.733,0,0.113,0.881,148.093,130133,4
6cr6UDpkjEaMQ80OjWqEBQ,Dire Straits,Dire Straits,Sultans of Swing,6,10/7/1978,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,350400,4
40rvBMQizxkIqnjPdEWY1v,Disturbed,The Sickness,Down with the Sickness,4,2/25/2000,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89E-06,0.106,0.941,89.954,279213,4
5hviCr3lgg6LY6noG6DPKs,Dixie Chicks,Home,Landslide,2,7/26/2002,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56E-05,0.187,0.444,145.948,230549,4
76hfruVvmfQbw0eYn1nmeC,DNCE,DNCE,Cake By The Ocean,3,11/18/2016,0.774,0.753,4,-5.445,0,0.0517,0.153,0,0.0371,0.896,119.002,219147,4
6o6STE55cbhH4BuM2EJRL9,Galantis,Church,Faith (with Dolly Parton) [feat. Mr. Probz],2,2/7/2020,0.547,0.795,8,-3.721,1,0.0489,0.145,0,0.11,0.723,118.118,186805,4
4gvea7UlDkAvsJBPZAd4oB,Don Henley,Building The Perfect Beast,The Boys Of Summer,1,1/1/1984,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,4
3ifaGhNHnCPQ9zdnOfolcZ,Donnie Iris,20th Century Masters: The Millennium Collection: Best of Donnie Iris,Ah! Leah!,1,1/1/2001,0.652,0.788,6,-7.505,1,0.0266,0.0164,1.74E-06,0.0837,0.868,105.094,222533,4
7AL6qzIDHIX7pEUWrzNiIs,Donovan,The Hurdy Gurdy Man,Hurdy Gurdy Man,1,1968-10,0.405,0.463,0,-16.167,1,0.0542,0.00379,0.0442,0.392,0.542,79.451,193467,4
7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Toulouse Street,Listen to the Music,1,1972,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53E-06,0.0721,0.913,105.929,227267,4
5lkJBF90ibNFochLV5tvYw,Susan Tedeschi,Jazz & Blues Gospel,Magnificent Sanctuary Band,4,10/29/2013,0.505,0.635,11,-6.416,1,0.0562,0.753,0,0.132,0.578,89.761,180253,4
4M0m4FUdc4wD2guhUHogLF,Dr. Hook,Pleasure & Pain,Sharing The Night Together,1,1978,0.619,0.686,1,-9.014,0,0.0615,0.644,0,0.0996,0.757,76.923,174533,4
5CPXR6lDTvngxtmMZxnWmC,Dream Theater,Images and Words,Pull Me Under,1,6/30/1992,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,493933,4
7CpbhqKUedOIrcvc94p60Y,Drowning Pool,Sinner,Bodies,2,1/1/2001,0.659,0.93,4,-3.41,0,0.0783,0.00364,0.00124,0.149,0.534,130.94,201960,4
7jZwak3w1Sbwkb8aqusUwi,Duane Eddy,Twangin' The Golden Hits,Rebel Rouser,1,3/4/1965,0.408,0.497,7,-10.092,1,0.0374,0.822,0.839,0.718,0.928,204.592,153933,4
3nFZ55F2rLClsVOcfojhzV,Duff McKagan,Tenderness,Tenderness,1,5/31/2019,0.551,0.349,8,-11.059,1,0.0357,0.503,0.0166,0.0955,0.207,118.307,243165,4
7odHgoLFi3GQ90E9PeraI3,Dusty Springfield,Dusty In Memphis [Deluxe Edition],Son of a Preacher Man,3,3/31/1969,0.401,0.498,4,-10.682,1,0.0757,0.394,0,0.13,0.816,181.701,149160,4
14XWXWv5FoCbFzLksawpEe,The Doors,L.A. Woman,Riders on the Storm,10,4/19/1971,0.549,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,434720,4
0wokCRaKD0zPNhMRXAgVsr,Duran Duran,Duran Duran,Ordinary World,2,2/15/1993,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12E-05,0.14,0.401,140.124,340200,4
40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,1,12/8/1976,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",September,September,1,4/17/2018,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,4
2opuQE3MDx92ujXUPqdFcb,Eddie Bond,Memphis Rockabilly King,Flip flop Mama,5,5/21/2007,0.509,0.68,0,-5.314,1,0.0559,0.569,0,0.175,0.888,145.39,128920,4
3oAWTk92mZBxKBOKf8mR5v,Eddie Cochran,12 Of His Biggest Hits,Summertime Blues,7,5/1/1960,0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,119360,4
7b4yGtR0rujvLi5EBfKKJ2,Eddie Money,Can't Hold Back,Take Me Home Tonight,1,10/15/1986,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41E-06,0.0942,0.748,132.699,211160,4
4DhbiXEuV7JxSR0wuqetTa,The Edgar Winter Group,They Only Come Out At Night,Free Ride,4,11/30/1972,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,4
2RlgNHKcydI9sayD2Df2xp,Electric Light Orchestra,Out of the Blue,Mr. Blue Sky,13,1977,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72E-06,0.248,0.477,177.784,303373,4
3gdewACMIVMEWVbyb8O9sY,Elton John,Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",5,5/19/1972,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,281613,4
44AyOl4qVkzS48vBsbNXaC,Elvis Presley,Blue Hawaii,Can't Help Falling in Love,5,10/20/1961,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,182360,3
2BURVLCtzmNylUqMVCLUbg,"Emerson, Lake & Palmer","Emerson, Lake & Palmer (Deluxe Version)",Lucky Man - 2012 Remastered Version,6,11/20/1970,0.346,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.478,154.01,275920,3
05XNDab0Lhitzqk7tRpOnY,Emmylou Harris,Pieces Of The Sky (Expanded & Remastered),Boulder to Birmingham - Remastered,4,1975,0.476,0.318,10,-10.953,1,0.0304,0.78,2.00E-06,0.104,0.311,126.495,213027,4
5RZZxDnWYB9NktDovhyQyj,England Dan & John Ford Coley,The Complete Albums 1976-1979,Nights Are Forever Without You,6,5/3/2019,0.543,0.442,4,-11.867,1,0.0284,0.476,0,0.346,0.365,84.321,170920,4
06TuMCjDEYjTOJScCRzmjf,En Vogue,EV3,Don't Let Go (Love),2,6/17/1997,0.618,0.688,5,-5.867,0,0.0477,0.409,6.32E-06,0.3,0.561,78.311,291880,4
31H6au3jhblhr6MMJiXnCq,Eric Carmen,The Definitive Collection,Hungry Eyes,17,1997,0.712,0.549,5,-9.484,1,0.0254,0.011,0,0.118,0.552,109.882,251067,4
6zC0mpGYwbNTpk9SKwh08f,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),Wonderful Tonight,2,11/1/1977,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,225027,4
3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,1,1986,0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652,310333,4
1TfqLAPs4K3s2rJMoCokcS,Eurythmics,Sweet Dreams (Are Made Of This),Sweet Dreams (Are Made of This) - Remastered,6,1/21/1983,0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,216933,4
0COqiPhxzoWICwFCS4eZcp,Evanescence,Fallen,Bring Me To Life,2,1/1/2003,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,235893,4
37EJtTS7jT5WUyXGZzrwnI,Everclear,Sparkle And Fade,Santa Monica,4,1/1/1995,0.491,0.942,7,-5.333,1,0.132,0.156,0,0.367,0.387,100.446,191507,4
7dblNGnRXEBrVJunazs2U5,The Everly Brothers,The Very Best of The Everly Brothers,All I Have to Do Is Dream,8,8/1/1964,0.534,0.462,4,-8.172,1,0.0266,0.839,0,0.129,0.534,96.195,143333,4
1gVgkQFOKa8Wc1HYsJtPdH,Extreme,Extreme II - Pornograffitti,More Than Words,5,1/1/1990,0.626,0.134,6,-14.898,1,0.0298,0.467,0,0.113,0.239,91.893,334107,4
5qBcafzXycpvGKiKCfTQjd,Fabian Mazur,Arena,Arena,1,9/18/2017,0.789,0.83,5,-4.183,0,0.0751,0.00882,0.00248,0.173,0.443,100.039,206400,4
6f3OYG5R630tjwFIHIE7j2,The Fabulous Thunderbirds,The Fabulous Thunderbirds,Scratch My Back,2,1979,0.775,0.499,4,-7.181,1,0.0415,0.496,0.0219,0.114,0.862,121.056,232707,4
4lJ6YVXQ0jUk5ILu0PSrA4,Faces,Ooh La La,Ooh La La,10,1973,0.601,0.574,2,-8.166,1,0.03,0.579,1.14E-05,0.216,0.8,147.964,214080,4
3t5C5qQI3wqJasYIKOJEB7,Fairport Convention,Unhalfbricking (Bonus Track Edition),Who Knows Where The Time Goes?,6,7/3/1969,0.51,0.194,4,-15.849,1,0.0315,0.686,0.318,0.113,0.434,144.595,305987,4
3QHONiXGMGU3z68mQInncF,Diddy,Bad Boy's 10th Anniversary- The Hits,I'll Be Missing You (feat. 112),13,3/9/2004,0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,4
19P6cJstaoQJHtHW3HOGcg,Tim McGraw,The Rest of Our Life,The Rest of Our Life,1,11/17/2017,0.617,0.468,2,-6.908,1,0.0291,0.65,0,0.141,0.333,119.921,225360,3
4ReyTz0y3TGkX48wO3Llot,Faith No More,The Real Thing,Epic,2,1989,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4
0DfG1ltJnZyq4Tx3ZLL7ZU,Falco,Falco III,Rock Me Amadeus - The Gold Mix,1,2/19/1985,0.61,0.817,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.889,176.737,202236,4
4OsLDuaH0bWR6xM6nj66F8,The Fall of Troy,Doppelganger,F.C.P.R.E.M.I.X.,3,2005,0.226,0.891,9,-5.531,0,0.0702,0.000631,9.75E-06,0.225,0.511,167.876,237680,4
7Feaw9WAEREY0DUOSXJLOM,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),1,4/25/2019,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805,4
7IsEXPk6qqt30FfQv4SZMa,Fastball,All The Pain Money Can Buy,The Way,1,1/1/1998,0.646,0.882,6,-5.648,0,0.0346,0.143,9.67E-06,0.335,0.908,120.837,257093,4
21RDsw7wzUJNl2FbWTgEfJ,Fatboy Slim,The Greatest Hits: Why Try Harder,Praise You - Radio Edit,2,1/1/2006,0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.727,227973,4
06PdA0DLgF4BfAeUNZAbFG,Fats Domino,Fats Domino Swings,Blueberry Hill,3,1/1/1959,0.489,0.499,11,-9.702,1,0.0271,0.74,0.000236,0.156,0.829,133.341,147880,3
3Q4WeJmzxuDpzMu9QjQqbM,Fergie,The Dutchess,Big Girls Don't Cry (Personal),10,1/1/2006,0.708,0.641,7,-4.296,1,0.0336,0.205,0,0.0945,0.253,113.082,268120,4
4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,7/27 (Deluxe),Work from Home (feat. Ty Dolla $ign),2,5/27/2016,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,214480,4
2O2mr2gzBRtKGRiswqRyiN,Filter,Title Of Record,Take a Picture,6,8/24/1999,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992,363800,4
3TwtrR1yNLY1PMPsrGQpOp,Five For Fighting,America Town,Superman (It's Not Easy),3,9/26/2000,0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.125,102.089,221693,4
0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,2,2/4/1977,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4
2DFRFqWNahKtFD112H2iEZ,The Flaming Lips,Yoshimi Battles The Pink Robots (U.S. Version),Do You Realize??,9,5/13/2002,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964,213173,4
4s0QpaeB5a3C9cxNGqPXxk,A Flock Of Seagulls,We Are The '80s,I Ran (So Far Away),1,1981,0.462,0.859,2,-5.083,1,0.0466,0.00125,0.735,0.216,0.495,146.16,306627,4
7vX5yphSQ7Drut4moiuIXv,Flogging Molly,Drunken Lullabies,Drunken Lullabies,1,3/19/2002,0.386,0.966,7,-4.258,1,0.0716,0.00152,0.0248,0.0791,0.861,155.991,230640,4
0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,1,6/19/2018,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,218883,4
1YLJVmuzeM2YSUkCCaTNUB,Florence + The Machine,Lungs (Deluxe Edition),Dog Days Are Over,1,2009,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840,4
1zN6ynJG4PdR61YWv4PQ3Y,Flyleaf,Flyleaf,All Around Me,7,1/1/2006,0.473,0.871,9,-4.893,1,0.0456,0.0216,0,0.0525,0.47,146.975,198507,4
4c9WmjVlQMr0s1IjbYO52Z,Foals,Holy Fire,My Number,3,2/11/2013,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533,4
4MYb7NWLwXNDB7bYs3HeX8,Foghat,Slow Ride / Save Your Loving [For Me] [Digital 45],Slow Ride - 45 Version,1,1975,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,4
5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,11,5/20/1997,0.412,0.882,11,-5.54,0,0.0369,5.96E-05,0.00031,0.0805,0.356,158.066,250547,4
1JLn8RhQzHz3qDqsChcmBl,Foreigner,Agent Provocateur,I Want to Know What Love Is - 1999 Remaster,3,12/12/1984,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76E-06,0.131,0.423,81.204,304787,4
7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Torches,Pumped Up Kicks,2,5/23/2011,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
27L8sESb3KR79asDUBu8nW,Fountains Of Wayne,Welcome Interstate Managers,Stacy's Mom,3,1/1/2003,0.774,0.75,11,-4.927,0,0.0413,0.0021,1.85E-05,0.0808,0.925,118.015,197987,4
1hQFF33xi8ruavZNyovtUN,Frankie Valli & The Four Seasons,Who Loves You,"December, 1963 (Oh What a Night!)",6,1975,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12E-06,0.0542,0.967,104.409,197147,4
2IBJHglp50a8GxonbKrnPf,Frank Zappa,ZAPPAtite - Frank Zappa's Tastiest Tracks,Bobby Brown Goes Down,7,5/27/2016,0.598,0.564,0,-10.251,1,0.18,0.272,0,0.145,0.781,136.453,169053,4
2K22nUTdyr48JDwI5t906t,Frankie Goes To Hollywood,Welcome To The Pleasuredome,Relax,3,10/20/1984,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09E-05,0.0462,0.691,114.93,236800,4
6ooluO7DiEhI1zmK94nRCM,Franz Ferdinand,Franz Ferdinand,Take Me Out,3,2004,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027,4
5fVZC9GiM4e8vu99W0Xf6J,The Fray,How To Save A Life,How to Save a Life,3,9/13/2005,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,262533,4
7klPHv3HnXdUY3dSfTccNc,Free Nationals,Free Nationals,Time,8,12/13/2019,0.469,0.771,5,-7.071,1,0.338,0.518,0.000197,0.0789,0.298,88.968,210385,4
26d8YSPkK1T9GTLE2ogIDq,Freddie Mercury,Never Boring,Living On My Own - No More Brothers Radio Mix,8,10/11/2019,0.642,0.765,9,-8.951,0,0.0312,0.000199,2.07E-05,0.109,0.5,123.918,217253,4
74KI6d8jEM2zwOAo3luayU,Fuel,Sunburn,Shimmer,3,1997,0.479,0.795,4,-6.408,0,0.0421,0.00236,0,0.19,0.432,114.675,214107,4
7a86XRg84qjasly9f6bPSD,fun.,Some Nights,We Are Young (feat. Janelle Monáe),3,2/21/2012,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,4
2liDEMyPVzDDLXKUnyiznA,Funkadelic,Maggot Brain,Can You Get to That,2,7/12/1971,0.689,0.83,8,-8.774,1,0.0954,0.539,0,0.0882,0.815,140.732,171560,4
